ID,reference,prediction,NJ,WE,RA,AL,RF,SA,AVG
SNstOn6owcI_18,So your sleep habits have changed. What else has changed besides feeling sad?,"It sounds like you're feeling really overwhelmed and exhausted. It's like you're carrying a heavy burden, and it's affecting your ability to get out of bed. Can you tell me more about what's been going on with Mary? What's been causing you to feel so drained?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_20,What specifically is contributing to that thought?,"It sounds like you're feeling a bit stuck and uncertain about your future. It's understandable to feel that way when you're dealing with a lot of emotional pain and uncertainty. It's like you're trying to figure out who you are and what you want, and it's hard to know where to start.

Can you tell me more about what you mean by ""getting a job again""? What kind of job are you thinking about, and what do you think you need to do to get back on your feet?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_22,So you're less enthusiastic about caring for her than you were with George?,"It sounds like you're feeling a bit disconnected from your emotions and relationships right now. It's like you're not fully present in the moment with George, and when he's upset, you're more reactive and don't really feel what he's feeling. And with Mary, you're more numb and don't really feel what she's feeling. Is that right?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_24,You still do care for her though?,"It sounds like you're feeling a sense of detachment or disconnection from your emotions when it comes to caring for Mary, whereas with George, you were more invested and involved. Is that right?",-1,-1,-2,1,0,1,-0.3333333333333333
SNstOn6owcI_26,Anything else that's changed?,"It's just that the situation with George is different, and it's like you're not as invested in her well-being as you were with Mary.",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_28,Tell me more about the sadness. Where do you think that's coming from?,"It's like you're still feeling a sense of longing or a sense of connection to her, even though you're not physically with her. Is that right?",1,1,1,1,0,2,1.0
SNstOn6owcI_30,"People are giving you the same input, but you're feeling differently about it.","It sounds like you're feeling a sense of disconnection from your mother's presence, and that's affecting your self-perception. It's like you're comparing yourself to George, who was a different person, and feeling like you're not measuring up. Can you tell me more about what you mean by ""doing a great job""? What does that mean to you?",1,1,1,2,1,2,1.3333333333333333
SNstOn6owcI_32,"Their feedback hasn't changed, but your feelings have.","It sounds like you're feeling a sense of disconnection from your mother's love and support. You're feeling like you're not being taken care of in the way that you need to be. Can you think of a time when your mother was there for you, and you felt loved and supported?",-1,-1,-2,0,0,1,-0.5
SNstOn6owcI_34,To the point where you feel you should get a job and put Mary in daycare?,"It's like you're still feeling a sense of disappointment and frustration, but also a sense of relief that you're acknowledging it.",1,1,1,1,0,2,1.0
SNstOn6owcI_36,What comes to mind when you consider working full-time?,"It sounds like you're feeling a sense of relief and hope that you'll be able to provide a stable and loving environment for your little sister. You're also feeling a sense of responsibility and a desire to take care of her, which is a big part of why you're staying in Toronto.",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_38,Like you're just not doing the same quality job.,"It sounds like you're feeling a sense of guilt and responsibility for not being able to provide a stable and nurturing environment for Mary, but at the same time, you're also feeling a sense of relief that she's not getting the same experiences as you did with George.",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_40,What kind of things did you do with George that you looked forward to?,"It sounds like you're feeling a sense of disconnection from your mother's life, even though she's not physically present. It's like you're carrying a piece of her with you, but it's not the same as being with her.",-1,0,-2,1,0,2,0.0
SNstOn6owcI_42,Like most days?,It sounds like you valued those moments with George. Did you feel like you were able to connect with him and have meaningful conversations with him?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_44,Have you done those same things with Mary?,"It sounds like you really enjoyed those moments with George. Did you ever feel like you were able to be yourself around him, or was there ever a time when you felt like you had to put on a different persona or pretend to be someone else?",1,1,1,1,0,2,1.0
SNstOn6owcI_46,"Each baby is different, but you'd prefer if her temperament was more like George's.","It sounds like the dynamics with your mother have changed since she passed away. It's like the bond between you two has been broken, and it's hard to recapture that connection.",-1,0,-2,1,0,2,0.0
SNstOn6owcI_48,"If it were, do you think that would break you out of these feelings of sadness?","It sounds like you're feeling a bit frustrated with the situation with Mary, and it's not just about the medication, but also about the lack of connection and understanding from your aunt. You're feeling a bit isolated and disconnected from your sister, and it's affecting your ability to cope with the situation.",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_50,So part of this could be adapting to her personality.,"It's not that easy to break free from the patterns of behavior that have been established, but it's a start. It's a small step, and it's a good one.",-1,-1,-2,0,0,1,-0.5
SNstOn6owcI_52,What else could be a part of it?,"It's possible that your aunt's behavior is a reflection of her own struggles with her mother's passing, and that's something you're trying to navigate as well.",-1,0,-2,0,0,2,-0.16666666666666666
SNstOn6owcI_54,So they look upon you negatively because you don't work?,"It sounds like you're feeling a bit of a sense of inadequacy or insecurity about your career choices. You're feeling like you're not measuring up to your friends' expectations, and that's causing you to feel like you're not good enough. Is that right?",1,1,1,2,1,2,1.3333333333333333
